timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1737043849115,0,randomPageSize,200,OK,Http URL/API Test 1-76,text,true,,0,0,100,100,null,0,0,0
1737043842018,7137,Login,200,,Http URL/API Test 1-29,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7137,0,2587
1737043849155,0,randomPageSize,200,OK,Http URL/API Test 1-29,text,true,,0,0,100,100,null,0,0,0
1737043842708,6519,Login,200,,Http URL/API Test 1-98,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,6519,0,1936
1737043849229,1,randomPageSize,200,OK,Http URL/API Test 1-98,text,true,,0,0,100,100,null,0,0,0
1737043842441,6811,Login,200,,Http URL/API Test 1-71,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,6811,0,2211
1737043849252,1,randomPageSize,200,OK,Http URL/API Test 1-71,text,true,,0,0,100,100,null,0,0,0
1737043842628,6707,Login,200,,Http URL/API Test 1-90,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,6707,0,2032
1737043849335,0,randomPageSize,200,OK,Http URL/API Test 1-90,text,true,,0,0,100,100,null,0,0,0
1737043848970,403,Get the List of Default config for the Departments,200,,Http URL/API Test 1-94,text,true,,921,1106,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,403,0,0
1737043842210,7184,Login,200,,Http URL/API Test 1-48,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7184,0,2353
1737043849395,0,randomPageSize,200,OK,Http URL/API Test 1-48,text,true,,0,0,100,100,null,0,0,0
1737043842119,7287,Login,200,,Http URL/API Test 1-39,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7287,0,2429
1737043849406,0,randomPageSize,200,OK,Http URL/API Test 1-39,text,true,,0,0,100,100,null,0,0,0
1737043842469,6942,Login,200,,Http URL/API Test 1-74,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,6942,0,2149
1737043849412,0,randomPageSize,200,OK,Http URL/API Test 1-74,text,true,,0,0,100,100,null,0,0,0
1737043841898,7584,Login,200,,Http URL/API Test 1-17,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7584,0,2665
1737043849482,0,randomPageSize,200,OK,Http URL/API Test 1-17,text,true,,0,0,100,100,null,0,0,0
1737043842239,7251,Login,200,,Http URL/API Test 1-51,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7251,0,2354
1737043849490,1,randomPageSize,200,OK,Http URL/API Test 1-51,text,true,,0,0,100,100,null,0,0,0
1737043842226,7265,Login,200,,Http URL/API Test 1-50,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7265,0,2368
1737043849491,0,randomPageSize,200,OK,Http URL/API Test 1-50,text,true,,0,0,100,100,null,0,0,0
1737043842150,7352,Login,200,,Http URL/API Test 1-42,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7352,0,2420
1737043849503,0,randomPageSize,200,OK,Http URL/API Test 1-42,text,true,,0,0,100,100,null,0,0,0
1737043842306,7212,Login,200,,Http URL/API Test 1-58,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7212,0,2318
1737043849518,0,randomPageSize,200,OK,Http URL/API Test 1-58,text,true,,0,0,100,100,null,0,0,0
1737043842106,7417,Login,200,,Http URL/API Test 1-38,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7417,0,2455
1737043849524,0,randomPageSize,200,OK,Http URL/API Test 1-38,text,true,,0,0,100,100,null,0,0,0
1737043849232,472,Get the List of Default config for the Departments,200,,Http URL/API Test 1-98,text,true,,954,1106,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,472,0,0
1737043842176,7536,Login,200,,Http URL/API Test 1-45,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7536,0,2384
1737043849712,0,randomPageSize,200,OK,Http URL/API Test 1-45,text,true,,0,0,100,100,null,0,0,0
1737043842369,7425,Login,200,,Http URL/API Test 1-64,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7425,0,2259
1737043849794,1,randomPageSize,200,OK,Http URL/API Test 1-64,text,true,,0,0,100,100,null,0,0,0
1737043842500,7303,Login,200,,Http URL/API Test 1-77,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7303,0,2155
1737043849804,0,randomPageSize,200,OK,Http URL/API Test 1-77,text,true,,0,0,100,100,null,0,0,0
1737043841969,7920,Login,200,,Http URL/API Test 1-24,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7920,0,2572
1737043849890,0,randomPageSize,200,OK,Http URL/API Test 1-24,text,true,,0,0,100,100,null,0,0,0
1737043842618,7285,Login,200,,Http URL/API Test 1-89,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7285,0,2043
1737043849903,0,randomPageSize,200,OK,Http URL/API Test 1-89,text,true,,0,0,100,100,null,0,0,0
1737043842568,7369,Login,200,,Http URL/API Test 1-84,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7369,0,2069
1737043849939,0,randomPageSize,200,OK,Http URL/API Test 1-84,text,true,,0,0,100,100,null,0,0,0
1737043842540,7434,Login,200,,Http URL/API Test 1-81,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7434,0,2088
1737043849975,0,randomPageSize,200,OK,Http URL/API Test 1-81,text,true,,0,0,100,100,null,0,0,0
1737043841848,8151,Login,200,,Http URL/API Test 1-12,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8151,0,2683
1737043850001,0,randomPageSize,200,OK,Http URL/API Test 1-12,text,true,,0,0,100,100,null,0,0,0
1737043842269,7734,Login,200,,Http URL/API Test 1-54,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7734,0,2326
1737043850004,1,randomPageSize,200,OK,Http URL/API Test 1-54,text,true,,0,0,100,100,null,0,0,0
1737043841959,8046,Login,200,,Http URL/API Test 1-23,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8046,0,2585
1737043850006,0,randomPageSize,200,OK,Http URL/API Test 1-23,text,true,,0,0,100,100,null,0,0,0
1737043842509,7522,Login,200,,Http URL/API Test 1-78,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7522,0,2134
1737043850032,1,randomPageSize,200,OK,Http URL/API Test 1-78,text,true,,0,0,100,100,null,0,0,0
1737043849407,683,Get List of Containers,200,,Http URL/API Test 1-39,text,true,,457,1335,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/containers?pageNumber=3&pageSize=16&sortKey=createdTime&sortDirection=DESC,683,0,0
1737043842057,8043,Login,200,,Http URL/API Test 1-33,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8043,0,2556
1737043850101,1,randomPageSize,200,OK,Http URL/API Test 1-33,text,true,,0,0,100,100,null,0,0,0
1737043842097,8087,Login,200,,Http URL/API Test 1-37,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8087,0,2464
1737043850185,0,randomPageSize,200,OK,Http URL/API Test 1-37,text,true,,0,0,100,100,null,0,0,0
1737043842397,7796,Login,200,,Http URL/API Test 1-67,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7796,0,2196
1737043850194,0,randomPageSize,200,OK,Http URL/API Test 1-67,text,true,,0,0,100,100,null,0,0,0
1737043841939,8265,Login,200,,Http URL/API Test 1-21,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8265,0,2593
1737043850206,0,randomPageSize,200,OK,Http URL/API Test 1-21,text,true,,0,0,100,100,null,0,0,0
1737043841827,8381,Login,200,,Http URL/API Test 1-10,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8381,0,2721
1737043850209,1,randomPageSize,200,OK,Http URL/API Test 1-10,text,true,,0,0,100,100,null,0,0,0
1737043842248,7964,Login,200,,Http URL/API Test 1-52,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7964,0,2347
1737043850213,1,randomPageSize,200,OK,Http URL/API Test 1-52,text,true,,0,0,100,100,null,0,0,0
1737043841890,8396,Login,200,,Http URL/API Test 1-16,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8396,0,2645
1737043850287,0,randomPageSize,200,OK,Http URL/API Test 1-16,text,true,,0,0,100,100,null,0,0,0
1737043849804,515,Get the List of Default config for the Departments,200,,Http URL/API Test 1-77,text,true,,988,1106,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,515,0,0
1737043849483,851,Get the List of Alerts For Map,200,,Http URL/API Test 1-17,text,true,,457,1363,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=3&pageSize=8&sortKey=createdTime&sortDirection=DESC,851,0,0
1737043842069,8409,Login,200,,Http URL/API Test 1-34,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8409,0,2501
1737043850479,0,randomPageSize,200,OK,Http URL/API Test 1-34,text,true,,0,0,100,100,null,0,0,0
1737043842450,8040,Login,200,,Http URL/API Test 1-72,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8040,0,2168
1737043850492,0,randomPageSize,200,OK,Http URL/API Test 1-72,text,true,,0,0,100,100,null,0,0,0
1737043842727,7794,Login,200,,Http URL/API Test 1-100,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,7794,0,1925
1737043850523,0,randomPageSize,200,OK,Http URL/API Test 1-100,text,true,,0,0,100,100,null,0,0,0
1737043842009,8523,Login,200,,Http URL/API Test 1-28,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8523,0,2552
1737043850534,0,randomPageSize,200,OK,Http URL/API Test 1-28,text,true,,0,0,100,100,null,0,0,0
1737043842127,8430,Login,200,,Http URL/API Test 1-40,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8430,0,2435
1737043850558,1,randomPageSize,200,OK,Http URL/API Test 1-40,text,true,,0,0,100,100,null,0,0,0
1737043841920,8680,Login,200,,Http URL/API Test 1-19,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8680,0,2642
1737043850601,0,randomPageSize,200,OK,Http URL/API Test 1-19,text,true,,0,0,100,100,null,0,0,0
1737043849948,655,Get List of Zones,200,,Http URL/API Test 1-84,text,true,,1969,1154,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,655,0,0
1737043841806,8798,Login,200,,Http URL/API Test 1-8,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8798,0,2749
1737043850605,0,randomPageSize,200,OK,Http URL/API Test 1-8,text,true,,0,0,100,100,null,0,0,0
1737043842077,8560,Login,200,,Http URL/API Test 1-35,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8560,0,2470
1737043850638,0,randomPageSize,200,OK,Http URL/API Test 1-35,text,true,,0,0,100,100,null,0,0,0
1737043842356,8442,Login,200,,Http URL/API Test 1-63,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8442,0,2274
1737043850799,1,randomPageSize,200,OK,Http URL/API Test 1-63,text,true,,0,0,100,100,null,0,0,0
1737043842347,8464,Login,200,,Http URL/API Test 1-62,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8464,0,2273
1737043850813,0,randomPageSize,200,OK,Http URL/API Test 1-62,text,true,,0,0,100,100,null,0,0,0
1737043841857,9055,Login,200,,Http URL/API Test 1-13,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,9055,0,2700
1737043850913,1,randomPageSize,200,OK,Http URL/API Test 1-13,text,true,,0,0,100,100,null,0,0,0
1737043850207,772,Get the List of Default config for the Departments,200,,Http URL/API Test 1-21,text,true,,398,1106,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,772,0,0
1737043850007,975,Search Rule,200,,Http URL/API Test 1-23,text,true,,21819,1094,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=1&pageSize=16,862,0,0
1737043850092,890,Get the List of Default config for the Departments,200,,Http URL/API Test 1-39,text,true,,921,1106,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,890,0,0
1737043850007,991,Get List of Zones,200,,Http URL/API Test 1-54,text,true,,1969,1154,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,991,0,0
1737043849088,1914,Get list of Tasks,200,,Http URL/API Test 1-75,text,true,,5696,1148,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/tasks?pageNumber=3&pageSize=16,1914,0,0
1737043842390,8628,Login,200,,Http URL/API Test 1-66,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8628,0,2261
1737043851019,0,randomPageSize,200,OK,Http URL/API Test 1-66,text,true,,0,0,100,100,null,0,0,0
1737043842647,8386,Login,200,,Http URL/API Test 1-92,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8386,0,1996
1737043851035,0,randomPageSize,200,OK,Http URL/API Test 1-92,text,true,,0,0,100,100,null,0,0,0
1737043842418,8626,Login,200,,Http URL/API Test 1-69,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8626,0,2202
1737043851046,0,randomPageSize,200,OK,Http URL/API Test 1-69,text,true,,0,0,100,100,null,0,0,0
1737043849156,1894,Get List of Regions,200,,Http URL/API Test 1-29,text,true,,3659,1104,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/region?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,1894,0,0
1737043841869,9182,Login,200,,Http URL/API Test 1-14,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,9182,0,2688
1737043851053,0,randomPageSize,200,OK,Http URL/API Test 1-14,text,true,,0,0,100,100,null,0,0,0
1737043842298,8800,Login,200,,Http URL/API Test 1-57,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8800,0,2302
1737043851100,0,randomPageSize,200,OK,Http URL/API Test 1-57,text,true,,0,0,100,100,null,0,0,0
1737043842290,8822,Login,200,,Http URL/API Test 1-56,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8822,0,2294
1737043851114,0,randomPageSize,200,OK,Http URL/API Test 1-56,text,true,,0,0,100,100,null,0,0,0
1737043842717,8452,Login,200,,Http URL/API Test 1-99,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8452,0,1961
1737043851171,0,randomPageSize,200,OK,Http URL/API Test 1-99,text,true,,0,0,100,100,null,0,0,0
1737043841840,9347,Login,200,,Http URL/API Test 1-11,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,9347,0,2704
1737043851189,0,randomPageSize,200,OK,Http URL/API Test 1-11,text,true,,0,0,100,100,null,0,0,0
1737043850195,996,Get List of Devices,200,,Http URL/API Test 1-67,text,true,,457,1275,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=2&pageSize=8&sortKey=createdTime&sortDirection=DESC,996,0,0
1737043849795,1420,Get List of Cities,200,,Http URL/API Test 1-64,text,true,,458,1103,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/city?lang=en&pageNumber=5&pageSize=16&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,1420,0,0
1737043842697,8526,Login,200,,Http URL/API Test 1-97,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8526,0,1971
1737043851224,1,randomPageSize,200,OK,Http URL/API Test 1-97,text,true,,0,0,100,100,null,0,0,0
1737043842597,8632,Login,200,,Http URL/API Test 1-87,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8632,0,2035
1737043851231,0,randomPageSize,200,OK,Http URL/API Test 1-87,text,true,,0,0,100,100,null,0,0,0
1737043842659,8580,Login,200,,Http URL/API Test 1-93,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8580,0,1994
1737043851241,0,randomPageSize,200,OK,Http URL/API Test 1-93,text,true,,0,0,100,100,null,0,0,0
1737043849704,1573,Get List of Zones,200,,Http URL/API Test 1-98,text,true,,54087,1154,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,1363,0,0
1737043842039,9271,Login,200,,Http URL/API Test 1-31,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,9271,0,2516
1737043851311,0,randomPageSize,200,OK,Http URL/API Test 1-31,text,true,,0,0,100,100,null,0,0,0
1737043842528,8819,Login,200,,Http URL/API Test 1-80,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8819,0,2096
1737043851349,0,randomPageSize,200,OK,Http URL/API Test 1-80,text,true,,0,0,100,100,null,0,0,0
1737043850288,1091,Get the List of Default config for the Departments,200,,Http URL/API Test 1-16,text,true,,398,1106,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,1090,0,0
1737043841906,9485,Login,200,,Http URL/API Test 1-18,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,9485,0,2649
1737043851393,0,randomPageSize,200,OK,Http URL/API Test 1-18,text,true,,0,0,100,100,null,0,0,0
1737043842580,8844,Login,200,,Http URL/API Test 1-85,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8844,0,2070
1737043851425,0,randomPageSize,200,OK,Http URL/API Test 1-85,text,true,,0,0,100,100,null,0,0,0
1737043842279,9249,Login,200,,Http URL/API Test 1-55,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,9249,0,2317
1737043851529,1,randomPageSize,200,OK,Http URL/API Test 1-55,text,true,,0,0,100,100,null,0,0,0
1737043842556,8975,Login,200,,Http URL/API Test 1-83,text,true,,1594,419,100,100,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,8975,0,2089
