timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1737042422353,860,Login,200,,Http URL/API Test 1-4,text,true,,1594,419,46,46,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,860,0,198
1737042423214,9,randomPageSize,200,OK,Http URL/API Test 1-4,text,true,,0,0,47,47,null,0,0,0
1737042423238,577,Get List of Containers,200,,Http URL/API Test 1-4,text,true,,457,1335,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/containers?pageNumber=2&pageSize=16&sortKey=createdTime&sortDirection=DESC,577,0,0
1737042422294,1521,Login,200,,Http URL/API Test 1-1,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1521,0,276
1737042423815,1,randomPageSize,200,OK,Http URL/API Test 1-1,text,true,,0,0,50,50,null,0,0,0
1737042423816,306,Get List of Devices,200,,Http URL/API Test 1-4,text,true,,457,1276,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=4&pageSize=16&sortKey=createdTime&sortDirection=DESC,306,0,0
1737042422437,1687,Login,200,,Http URL/API Test 1-8,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1687,0,160
1737042424124,0,randomPageSize,200,OK,Http URL/API Test 1-8,text,true,,0,0,50,50,null,0,0,0
1737042422375,1888,Login,200,,Http URL/API Test 1-5,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1888,0,201
1737042424263,0,randomPageSize,200,OK,Http URL/API Test 1-5,text,true,,0,0,50,50,null,0,0,0
1737042423217,1113,Login,200,,Http URL/API Test 1-47,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1113,0,172
1737042424331,0,randomPageSize,200,OK,Http URL/API Test 1-47,text,true,,0,0,50,50,null,0,0,0
1737042422414,1989,Login,200,,Http URL/API Test 1-7,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1989,0,186
1737042422495,1909,Login,200,,Http URL/API Test 1-11,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1909,0,164
1737042424404,0,randomPageSize,200,OK,Http URL/API Test 1-7,text,true,,0,0,50,50,null,0,0,0
1737042424404,1,randomPageSize,200,OK,Http URL/API Test 1-11,text,true,,0,0,50,50,null,0,0,0
1737042422395,2026,Login,200,,Http URL/API Test 1-6,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2026,0,187
1737042424421,0,randomPageSize,200,OK,Http URL/API Test 1-6,text,true,,0,0,50,50,null,0,0,0
1737042424123,339,Get List of Regions,200,,Http URL/API Test 1-4,text,true,,458,1105,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/region?lang=en&pageNumber=5&pageSize=16&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,339,0,0
1737042423816,719,Get List of Devices,200,,Http URL/API Test 1-1,text,true,,4940,1275,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC,719,0,0
1737042424344,294,Get List of Zones,200,,Http URL/API Test 1-47,text,true,,11537,1154,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,294,0,0
1737042422938,1869,Login,200,,Http URL/API Test 1-33,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1869,0,166
1737042424808,0,randomPageSize,200,OK,Http URL/API Test 1-33,text,true,,0,0,50,50,null,0,0,0
1737042424125,697,Get List of Department,200,,Http URL/API Test 1-8,text,true,,10693,1108,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/department?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,697,0,0
1737042424535,288,Search Rule,200,,Http URL/API Test 1-1,text,true,,6252,1093,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=5&pageSize=8,288,0,0
1737042422678,2148,Login,200,,Http URL/API Test 1-20,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2148,0,157
1737042424826,0,randomPageSize,200,OK,Http URL/API Test 1-20,text,true,,0,0,50,50,null,0,0,0
1737042422754,2077,Login,200,,Http URL/API Test 1-24,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2077,0,173
1737042424831,0,randomPageSize,200,OK,Http URL/API Test 1-24,text,true,,0,0,50,50,null,0,0,0
1737042422334,2504,Login,200,,Http URL/API Test 1-3,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2504,0,224
1737042424838,1,randomPageSize,200,OK,Http URL/API Test 1-3,text,true,,0,0,50,50,null,0,0,0
1737042424421,543,Search Rule,200,,Http URL/API Test 1-6,text,true,,13897,1093,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=3&pageSize=8,423,0,0
1737042422536,2428,Login,200,,Http URL/API Test 1-13,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2428,0,169
1737042424965,0,randomPageSize,200,OK,Http URL/API Test 1-13,text,true,,0,0,50,50,null,0,0,0
1737042422854,2168,Login,200,,Http URL/API Test 1-29,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2168,0,160
1737042425022,0,randomPageSize,200,OK,Http URL/API Test 1-29,text,true,,0,0,50,50,null,0,0,0
1737042422977,2056,Login,200,,Http URL/API Test 1-35,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2056,0,164
1737042425033,1,randomPageSize,200,OK,Http URL/API Test 1-35,text,true,,0,0,50,50,null,0,0,0
1737042424264,777,Search Users,200,,Http URL/API Test 1-5,text,true,,12561,1089,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=1&pageSize=8&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,700,0,0
1737042423178,1978,Login,200,,Http URL/API Test 1-45,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,1978,0,161
1737042423038,2118,Login,200,,Http URL/API Test 1-38,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2118,0,175
1737042422716,2440,Login,200,,Http URL/API Test 1-22,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2440,0,167
1737042425156,1,randomPageSize,200,OK,Http URL/API Test 1-22,text,true,,0,0,50,50,null,0,0,0
1737042425156,1,randomPageSize,200,OK,Http URL/API Test 1-45,text,true,,0,0,50,50,null,0,0,0
1737042425156,1,randomPageSize,200,OK,Http URL/API Test 1-38,text,true,,0,0,50,50,null,0,0,0
1737042422659,2548,Login,200,,Http URL/API Test 1-19,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2548,0,173
1737042425208,0,randomPageSize,200,OK,Http URL/API Test 1-19,text,true,,0,0,50,50,null,0,0,0
1737042424405,814,Get the List of Alerts,200,,Http URL/API Test 1-11,text,true,,457,1332,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=DESC&timeZone=Asia%2FRiyadh,814,0,0
1737042424832,388,Get List of Devices,200,,Http URL/API Test 1-24,text,true,,457,1276,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=1&pageSize=16&sortKey=createdTime&sortDirection=DESC,387,0,0
1737042422619,2607,Login,200,,Http URL/API Test 1-17,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2607,0,161
1737042425228,0,randomPageSize,200,OK,Http URL/API Test 1-17,text,true,,0,0,50,50,null,0,0,0
1737042424405,826,Get List of Cities,200,,Http URL/API Test 1-7,text,true,,6926,1102,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/city?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,826,0,0
1737042422554,2680,Login,200,,Http URL/API Test 1-14,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2680,0,165
1737042425235,0,randomPageSize,200,OK,Http URL/API Test 1-14,text,true,,0,0,50,50,null,0,0,0
1737042422798,2448,Login,200,,Http URL/API Test 1-26,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2448,0,170
1737042425246,0,randomPageSize,200,OK,Http URL/API Test 1-26,text,true,,0,0,50,50,null,0,0,0
1737042422878,2608,Login,200,,Http URL/API Test 1-30,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2608,0,168
1737042425486,0,randomPageSize,200,OK,Http URL/API Test 1-30,text,true,,0,0,50,50,null,0,0,0
1737042423253,2234,Login,200,,Http URL/API Test 1-49,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2234,0,157
1737042423054,2433,Login,200,,Http URL/API Test 1-39,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2433,0,171
1737042423136,2351,Login,200,,Http URL/API Test 1-43,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2351,0,166
1737042422315,3172,Login,200,,Http URL/API Test 1-2,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,3172,0,268
1737042423074,2413,Login,200,,Http URL/API Test 1-40,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,2413,0,172
1737042425487,0,randomPageSize,200,OK,Http URL/API Test 1-39,text,true,,0,0,50,50,null,0,0,0
1737042425487,0,randomPageSize,200,OK,Http URL/API Test 1-43,text,true,,0,0,50,50,null,0,0,0
1737042425487,0,randomPageSize,200,OK,Http URL/API Test 1-49,text,true,,0,0,50,50,null,0,0,0
1737042425487,0,randomPageSize,200,OK,Http URL/API Test 1-2,text,true,,0,0,50,50,null,0,0,0
1737042425487,0,randomPageSize,200,OK,Http URL/API Test 1-40,text,true,,0,0,50,50,null,0,0,0
1737042424808,871,Get list of Tasks,200,,Http URL/API Test 1-33,text,true,,5764,1148,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/tasks?pageNumber=1&pageSize=16,871,0,0
1737042422479,3252,Login,200,,Http URL/API Test 1-10,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,3252,0,163
1737042425731,1,randomPageSize,200,OK,Http URL/API Test 1-10,text,true,,0,0,50,50,null,0,0,0
1737042425157,582,Search Rule,200,,Http URL/API Test 1-45,text,true,,20086,1094,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=5&pageSize=16,522,0,0
1737042425209,536,Get List of Devices,200,,Http URL/API Test 1-19,text,true,,457,1276,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=1&pageSize=16&sortKey=createdTime&sortDirection=DESC,536,0,0
1737042424823,1188,Get List of Regions,200,,Http URL/API Test 1-1,text,true,,3659,1104,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/region?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,1188,0,0
1737042422817,3235,Login,200,,Http URL/API Test 1-27,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,3235,0,203
1737042426052,0,randomPageSize,200,OK,Http URL/API Test 1-27,text,true,,0,0,50,50,null,0,0,0
1737042422695,3546,Login,200,,Http URL/API Test 1-21,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,3546,0,162
1737042426242,0,randomPageSize,200,OK,Http URL/API Test 1-21,text,true,,0,0,50,50,null,0,0,0
1737042422595,3811,Login,200,,Http URL/API Test 1-16,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,3811,0,165
1737042426406,1,randomPageSize,200,OK,Http URL/API Test 1-16,text,true,,0,0,50,50,null,0,0,0
1737042425679,733,Search Rule,200,,Http URL/API Test 1-33,text,true,,25960,1094,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=3&pageSize=16,575,0,0
1737042424965,1448,Get List of Department,200,,Http URL/API Test 1-6,text,true,,10764,1108,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/department?lang=en&pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,1448,0,0
1737042424827,1612,Get List of Alert Profiles,200,,Http URL/API Test 1-20,text,true,,5365,1154,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alertprofiles?pageNumber=3&pageSize=8&sortKey=createdTime&sortDirection=ASC,1612,0,0
1737042425157,1377,Search Users,200,,Http URL/API Test 1-22,text,true,,24165,1090,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=5&pageSize=16&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,1257,0,0
1737042425488,1079,Get List of Zones,200,,Http URL/API Test 1-39,text,true,,1969,1154,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,1079,0,0
1737042422778,3789,Login,200,,Http URL/API Test 1-25,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,3789,0,172
1737042426568,0,randomPageSize,200,OK,Http URL/API Test 1-25,text,true,,0,0,50,50,null,0,0,0
1737042422454,4274,Login,200,,Http URL/API Test 1-9,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4274,0,163
1737042422578,4150,Login,200,,Http URL/API Test 1-15,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4150,0,169
1737042422513,4215,Login,200,,Http URL/API Test 1-12,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4215,0,165
1737042426728,1,randomPageSize,200,OK,Http URL/API Test 1-12,text,true,,0,0,50,50,null,0,0,0
1737042426728,1,randomPageSize,200,OK,Http URL/API Test 1-15,text,true,,0,0,50,50,null,0,0,0
1737042426728,1,randomPageSize,200,OK,Http URL/API Test 1-9,text,true,,0,0,50,50,null,0,0,0
1737042425487,1273,Search Users,200,,Http URL/API Test 1-49,text,true,,31215,1090,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/users?pageNumber=2&pageSize=16&sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC,1241,0,0
1737042425487,1384,Get list of Tasks,200,,Http URL/API Test 1-2,text,true,,7202,1148,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/tasks?pageNumber=5&pageSize=16,1384,0,0
1737042425247,1682,Get list of Tasks,200,,Http URL/API Test 1-26,text,true,,5764,1148,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/tasks?pageNumber=1&pageSize=16,1678,0,0
1737042422894,4164,Login,200,,Http URL/API Test 1-31,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4164,0,163
1737042427059,0,randomPageSize,200,OK,Http URL/API Test 1-31,text,true,,0,0,50,50,null,0,0,0
1737042422835,4281,Login,200,,Http URL/API Test 1-28,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4281,0,164
1737042427116,0,randomPageSize,200,OK,Http URL/API Test 1-28,text,true,,0,0,50,50,null,0,0,0
1737042423095,4025,Login,200,,Http URL/API Test 1-41,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4025,0,174
1737042427120,0,randomPageSize,200,OK,Http URL/API Test 1-41,text,true,,0,0,50,50,null,0,0,0
1737042422915,4208,Login,200,,Http URL/API Test 1-32,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4208,0,168
1737042427123,0,randomPageSize,200,OK,Http URL/API Test 1-32,text,true,,0,0,50,50,null,0,0,0
1737042426407,844,Search Rule,200,,Http URL/API Test 1-16,text,true,,24979,1094,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/userrules?sortKey=createdTime&keyType=SERVER_ATTRIBUTE&sortDirection=DESC&pageNumber=4&pageSize=16,682,0,0
1737042426568,684,Get the List of Default config for the Departments,200,,Http URL/API Test 1-39,text,true,,921,1106,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,683,0,0
1737042422638,4625,Login,200,,Http URL/API Test 1-18,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4625,0,166
1737042427263,1,randomPageSize,200,OK,Http URL/API Test 1-18,text,true,,0,0,50,50,null,0,0,0
1737042422736,4528,Login,200,,Http URL/API Test 1-23,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4528,0,174
1737042427264,0,randomPageSize,200,OK,Http URL/API Test 1-23,text,true,,0,0,50,50,null,0,0,0
1737042426761,518,Get the List of Default config for the Departments,200,,Http URL/API Test 1-49,text,true,,921,1106,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,518,0,0
1737042426535,918,Get the List of Alerts For Map,200,,Http URL/API Test 1-22,text,true,,457,1364,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=5&pageSize=16&sortKey=createdTime&sortDirection=DESC,918,0,0
1737042423154,4309,Login,200,,Http URL/API Test 1-44,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4309,0,158
1737042427463,0,randomPageSize,200,OK,Http URL/API Test 1-44,text,true,,0,0,50,50,null,0,0,0
1737042423196,4389,Login,200,,Http URL/API Test 1-46,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4389,0,173
1737042427585,1,randomPageSize,200,OK,Http URL/API Test 1-46,text,true,,0,0,50,50,null,0,0,0
1737042423237,4387,Login,200,,Http URL/API Test 1-48,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4387,0,160
1737042427624,1,randomPageSize,200,OK,Http URL/API Test 1-48,text,true,,0,0,50,50,null,0,0,0
1737042423014,4964,Login,200,,Http URL/API Test 1-37,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4964,0,198
1737042427978,0,randomPageSize,200,OK,Http URL/API Test 1-37,text,true,,0,0,50,50,null,0,0,0
1737042422954,5154,Login,200,,Http URL/API Test 1-34,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,5154,0,188
1737042423118,4990,Login,200,,Http URL/API Test 1-42,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,4990,0,168
1737042428108,0,randomPageSize,200,OK,Http URL/API Test 1-34,text,true,,0,0,50,50,null,0,0,0
1737042428108,0,randomPageSize,200,OK,Http URL/API Test 1-42,text,true,,0,0,50,50,null,0,0,0
1737042427252,860,Get List of Devices,200,,Http URL/API Test 1-39,text,true,,457,1276,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=5&pageSize=16&sortKey=createdTime&sortDirection=DESC,860,0,0
1737042427280,1221,Get List of Devices,200,,Http URL/API Test 1-49,text,true,,457,1276,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=5&pageSize=16&sortKey=createdTime&sortDirection=DESC,1221,0,0
1737042425746,3077,Get List of Alert Profiles,200,,Http URL/API Test 1-19,text,true,,457,1193,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alertprofiles?pageNumber=1&pageSize=16&sortKey=createdTime&sortDirection=ASC,3077,0,0
1737042427464,1506,Get List of Zones,200,,Http URL/API Test 1-44,text,true,,1969,1154,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,1506,0,0
1737042426729,2428,Get the List of Alerts,200,,Http URL/API Test 1-9,text,true,,457,1332,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alerts?lang=en&pageNumber=2&pageSize=8&sortKey=createdTime&sortDirection=DESC&timeZone=Asia%2FRiyadh,2428,0,0
1737042425220,3937,Get List of Devices,200,,Http URL/API Test 1-11,text,true,,4920,1275,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=DESC,3937,0,0
1737042428109,1467,Get List of Zones,200,,Http URL/API Test 1-42,text,true,,11537,1154,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/zones?sortKey=status&sortDirection=ASC,1466,0,0
1737042423278,6403,Login,200,,Http URL/API Test 1-50,text,true,,1594,419,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/auth/login,6403,0,161
1737042429681,0,randomPageSize,200,OK,Http URL/API Test 1-50,text,true,,0,0,50,50,null,0,0,0
1737042429157,567,Get the List of Default config for the Departments,200,,Http URL/API Test 1-11,text,true,,398,1106,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,567,0,0
1737042426414,3316,Get List of Devices,200,,Http URL/API Test 1-6,text,true,,4940,1275,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC,3316,0,0
1737042429157,584,Get List of Devices,200,,Http URL/API Test 1-9,text,true,,457,1275,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/devices?pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC,584,0,0
1737042427060,2857,Get List of Alert Profiles,200,,Http URL/API Test 1-31,text,true,,457,1192,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/alertprofiles?pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=ASC,2857,0,0
1737042427124,2956,Get List of Regions,200,,Http URL/API Test 1-32,text,true,,6626,1105,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/region?lang=en&pageNumber=3&pageSize=16&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,2956,0,0
1737042430081,518,Get the List of Default config for the Departments,200,,Http URL/API Test 1-32,text,true,,988,1106,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/ct/department/config/list?sortKey=enName,518,0,0
1737042429740,990,Get List of Regions,200,,Http URL/API Test 1-6,text,true,,3562,1104,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/region?lang=en&pageNumber=1&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,990,0,0
1737042427121,3609,Get List of Department,200,,Http URL/API Test 1-41,text,true,,10764,1108,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/department?lang=en&pageNumber=4&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,3609,0,0
1737042426729,4001,Get List of Department,200,,Http URL/API Test 1-12,text,true,,10693,1108,50,50,http://k8s-default-awsingre-a7e4fb380f-62692094.us-east-1.elb.amazonaws.com/api/iot2/level/department?lang=en&pageNumber=5&pageSize=8&sortKey=createdTime&sortDirection=DESC&keyType=SERVER_ATTRIBUTE,4001,0,0
